Car URL,Encoded City,Ignition Type,Fuel Type,Body Type,Kilometers Driven,Transmission Type,Number of Owners,Ownership History,Car Manufacturer,Car Model,Car Model Year,Car Variant,Car Price,Mileage (km/l),Engine Capacity (L),Max Power (hp),Torque (Nm),Seats Capacity,Wheel Size (inches),Year of Registration,Fuel Type (Overview),Seats (Overview),Kilometers Driven (Overview),RTO Location,Ownership Type,Engine Displacement (L),Transmission (Overview),Year of Manufacture,Log of Car Price,Log of Overview Kilometers Driven,Log of Engine Capacity,Log of Max Power,Engine Capacity Binned,Wheel Size Binned,Engine and Torque Interaction,Car Age (years),Encoded Variant Name,Trending Text Length,Has Power Steering,Mileage Binned
1667,1,0,4,3,13126,0,1,1,20,160,2021,2041,633000.0,26.0,998,65.71,89.0,5,0.0,2016.0,4,5,13126,278,1,998,0,2021,13.358227280903897,9.482426456803408,6.906754778648554,4.200354866721424,2,2,88822.0,7.0,16,151,1,0
6121,1,0,4,5,57000,1,1,1,20,165,2018,1842,799000.0,19.34,1462,103.0,138.0,7,0.0,2016.0,4,7,57000,273,1,1462,1,2018,13.591117476312084,10.950824090522445,7.288244401020124,4.6443908991413725,3,2,201756.0,7.0,6,151,1,2
1461,1,0,4,3,24500,0,2,2,20,157,2020,82,861000.0,21.4,1197,83.1,115.0,5,16.0,2016.0,4,5,24500,274,3,1197,0,2020,13.66585094484938,10.106469212026385,7.088408778675395,4.432006566978902,3,0,137655.0,7.0,23,151,1,0
6354,1,0,4,9,40000,1,1,1,20,180,2020,1827,610000.0,22.41,1197,88.5,113.0,5,0.0,2020.0,4,5,40000,284,1,1197,1,2020,13.321215875492413,10.596659732783579,7.088408778675395,4.4942386252808095,3,2,135261.0,3.0,46,151,1,0
2497,1,0,4,5,27216,1,1,1,27,243,2021,1466,749000.0,20.0,999,71.01,96.0,7,0.0,2016.0,4,7,27216,280,1,999,1,2021,13.52649559761195,10.21159705705293,6.907755278982137,4.276804998260776,2,2,95904.0,7.0,14,151,1,2
2642,1,0,4,3,12060,1,1,1,29,273,2021,1967,648000.0,19.01,1199,84.82,113.0,5,15.0,2016.0,4,5,12060,276,1,1199,1,2021,13.381647518543097,9.397732385583243,7.090076835776092,4.452252079563379,3,1,135487.0,7.0,20,151,1,2
6308,1,0,1,9,150000,1,1,1,20,180,2009,1767,250000.0,19.3,1248,73.9,190.0,5,14.0,2009.0,1,5,150000,272,1,1248,1,2009,12.429220196836383,11.918397239722838,7.130098510125578,4.316153890523174,3,1,237120.0,14.0,33,151,1,2
584,1,0,4,3,46931,1,2,2,9,74,2012,960,265000.0,21.1,814,55.2,74.5,5,0.0,2016.0,4,5,46931,274,3,814,1,2012,12.487488878546145,10.756455024543515,6.703188113240863,4.028916756899646,2,2,60643.0,7.0,11,151,1,0
8234,1,0,4,3,60000,1,1,1,31,300,2014,1391,490000.00000000006,16.47,1198,73.9,110.0,5,15.0,2016.0,4,5,60000,269,1,1198,1,2014,13.102162710901053,11.002116507732017,7.089243155027514,4.316153890523174,3,1,131780.0,7.0,5,151,1,2
5166,1,0,4,8,45787,1,1,1,13,107,2020,1162,1590000.0,16.5,1353,138.08,242.0,5,17.0,2016.0,4,5,45787,276,1,1353,1,2020,14.279245203127035,10.731777327038367,7.21081845347222,4.935049307139661,3,0,327426.0,7.0,8,151,1,2
7623,1,0,4,9,80000,1,2,2,29,260,2009,1145,113999.99999999999,14.4,1396,65.0,100.0,5,14.0,2009.0,4,5,80000,274,3,1396,1,2009,11.643962499267984,11.289794413577894,7.242082359256962,4.189654742026425,3,1,139600.0,14.0,5,151,1,2
3522,1,0,1,9,44000,1,1,1,8,59,2014,1515,475000.0,25.8,1498,98.6,200.0,5,0.0,2016.0,1,5,44000,274,1,1498,1,2014,13.07107218827772,10.691967639914864,7.312553498102598,4.601162164590552,3,2,299600.0,7.0,13,151,1,0
209,1,0,4,9,4786,0,1,1,8,59,2020,1796,973000.0,18.3,1199,88.76,110.0,5,15.0,2016.0,4,5,4786,268,1,1199,0,2020,13.788140388916844,8.473659189392508,7.090076835776092,4.497139441774387,3,1,131890.0,7.0,5,151,1,2
4502,1,0,4,3,39024,1,1,1,9,90,2018,71,630000.0,18.6,1197,81.83,114.7,5,16.0,2016.0,4,5,39024,278,1,1197,1,2018,13.353476685668044,10.571957745383633,7.088408778675395,4.416790314610172,3,0,137295.9,7.0,8,151,1,2
2994,1,0,4,9,6000,0,1,1,1,16,2022,683,5850000.0,15.3,1998,254.79,400.0,5,17.0,2016.0,4,5,6000,274,1,1998,0,2022,15.581952390148196,8.699681400989514,7.6004023345004,5.544356795339151,3,0,799200.0,7.0,3,151,1,2
7655,1,0,4,3,40000,1,1,1,29,263,2014,1736,150000.0,25.4,624,37.5,51.0,4,0.0,2014.0,4,4,40000,409,1,624,1,2014,11.918397239722838,10.596659732783579,6.437751649736401,3.6506582412937387,2,2,31824.0,9.0,4,151,1,0
531,1,0,4,8,114386,1,1,1,9,73,2018,379,827000.0,15.8,1591,121.3,151.0,5,0.0,2016.0,4,5,114386,269,1,1591,1,2018,13.62556118319494,11.647342715107097,7.3727463664043285,4.8064770426931265,3,2,240241.0,7.0,5,151,1,2
2489,1,0,4,5,27369,1,1,1,27,243,2022,1471,715000.0,20.0,999,71.01,96.0,7,0.0,2016.0,4,7,27369,272,1,999,1,2022,13.480039220276565,10.217202802034725,6.907755278982137,4.276804998260776,2,2,95904.0,7.0,7,151,1,2
8027,1,0,1,5,58000,1,1,1,30,290,2019,547,2100000.0,13.68,2393,147.51,343.0,7,16.0,2016.0,1,7,58000,269,1,2393,1,2019,14.557448378884015,10.968215530759236,7.780720886117918,5.000652296042854,1,0,820799.0,7.0,2,151,1,2
661,1,0,4,3,16561,1,2,2,9,77,2019,104,569000.0,18.9,1197,81.86,113.75,5,0.0,2016.0,4,5,16561,319,3,1197,1,2019,13.251637470576167,9.714866193593645,7.088408778675395,4.417152436649256,3,2,136158.75,7.0,31,151,1,2
2441,1,0,4,3,23328,1,1,1,27,238,2021,944,490000.00000000006,21.74,999,67.0,91.0,5,0.0,2016.0,4,5,23328,327,1,999,1,2021,13.102162710901053,10.057452500830639,6.907755278982137,4.219507705176107,2,2,90909.0,7.0,6,151,1,0
6226,1,0,4,3,16473,1,1,1,20,176,2020,1843,484999.99999999994,21.7,998,65.71,89.0,5,0.0,2016.0,4,5,16473,278,1,998,1,2020,13.091906231773164,9.709538659501193,6.906754778648554,4.200354866721424,2,2,88822.0,7.0,23,151,1,0
224,1,0,4,3,46375,1,2,2,8,61,2017,139,451999.99999999994,18.5,1198,86.8,109.0,5,0.0,2016.0,4,5,46375,268,3,1198,1,2017,13.021439671201302,10.74453736301957,7.089243155027514,4.475061500641071,3,2,130582.0,7.0,2,151,1,2
6228,1,0,4,3,16473,1,1,1,20,176,2020,1843,484999.99999999994,21.7,998,65.71,89.0,5,0.0,2016.0,4,5,16473,278,1,998,1,2020,13.091906231773164,9.709538659501193,6.906754778648554,4.200354866721424,2,2,88822.0,7.0,23,151,1,0
1487,1,0,4,3,91799,0,1,1,20,157,2017,84,622000.0,21.4,1197,83.1,115.0,5,16.0,2016.0,4,5,91799,278,1,1197,0,2017,13.340696979437066,11.427367576608582,7.088408778675395,4.432006566978902,3,0,137655.0,7.0,15,151,1,0
997,1,0,4,3,38919,1,3,3,9,90,2016,1643,554000.0,18.6,1197,81.83,114.7,5,0.0,2016.0,4,5,38919,273,4,1197,1,2016,13.224921770781943,10.56926353629994,7.088408778675395,4.416790314610172,3,2,137295.9,7.0,66,151,1,2
2304,1,0,4,3,70235,1,1,1,20,184,2016,1806,375000.0,18.9,998,67.1,90.0,5,13.0,2016.0,4,5,70235,276,1,998,1,2016,12.834683971615659,11.159616279079222,6.906754778648554,4.220977213155467,2,1,89820.0,7.0,337,151,1,2
210,1,0,4,9,3989,0,1,1,8,59,2020,1796,967000.0,18.3,1199,88.76,110.0,5,15.0,2016.0,4,5,3989,268,1,1199,0,2020,13.78195480856106,8.29154650988391,7.090076835776092,4.497139441774387,3,1,131890.0,7.0,5,151,1,2
153,1,0,1,9,91773,1,1,1,8,59,2015,1501,475000.0,24.7,1498,98.63,200.0,5,0.0,2016.0,1,5,91773,281,1,1498,1,2015,13.07107218827772,11.427084312092106,7.312553498102598,4.601463324056764,3,2,299600.0,7.0,3,151,1,0
5647,1,0,4,3,60000,1,2,2,20,155,2019,1268,320000.0,22.05,796,47.33,69.0,5,0.0,2019.0,4,5,60000,269,3,796,1,2019,12.676079399771027,11.002116507732017,6.680854678790215,3.8780524858569927,2,2,54924.0,4.0,145,151,1,0
219,1,0,4,9,28906,1,1,1,8,59,2018,1801,695000.0,18.6,1199,88.76,110.0,5,15.0,2016.0,4,5,28906,274,1,1199,1,2018,13.451668563394815,10.271839059304192,7.090076835776092,4.497139441774387,3,1,131890.0,7.0,7,151,1,2
5961,1,0,1,3,150000,1,1,1,20,160,2016,2022,350000.0,27.62,793,47.0,125.0,5,0.0,2016.0,1,5,150000,268,1,793,1,2016,12.765691290604371,11.918397239722838,6.677083461247136,3.8712010109078907,2,2,99125.0,7.0,28,151,1,0
4595,1,0,4,3,70000,1,3,3,9,90,2009,850,250000.0,17.0,1197,80.0,11.4,5,14.0,2009.0,4,5,70000,286,4,1197,1,2009,12.429220196836383,11.156264806643742,7.088408778675395,4.394449154672439,3,1,13645.800000000001,14.0,35,151,1,2
5541,1,0,1,8,70000,1,1,1,17,147,2017,1864,1250000.0,16.0,2179,140.0,330.0,7,17.0,2016.0,1,7,70000,277,1,2179,1,2017,14.038654909278163,11.156264806643742,7.687080155783135,4.948759890378168,1,0,719070.0,7.0,6,151,1,2
1294,1,0,4,3,43428,1,1,1,20,155,2014,1268,260000.0,22.74,796,47.3,69.0,5,0.0,2016.0,4,5,43428,266,1,796,1,2014,12.468440756144114,10.678882699705406,6.680854678790215,3.877431560658527,2,2,54924.0,7.0,145,151,1,0
3136,1,0,1,3,67000,1,1,1,2,27,2013,1026,285000.0,25.44,936,57.6,150.0,5,14.0,2016.0,1,5,67000,272,1,936,1,2013,12.560247968016562,11.112462823634855,6.842683282238422,4.070734696582967,2,1,140400.0,7.0,6,151,1,0
1486,1,0,4,3,70528,0,1,1,20,157,2017,84,616000.0,21.4,1197,83.1,115.0,5,16.0,2016.0,4,5,70528,281,1,1197,0,2017,13.331003865890963,11.163779251737894,7.088408778675395,4.432006566978902,3,0,137655.0,7.0,15,151,1,0
912,1,0,4,3,35413,1,1,1,9,90,2016,851,594000.0,18.6,1197,81.83,114.7,5,16.0,2016.0,4,5,35413,305,1,1197,1,2016,13.29463628184505,10.474862501166163,7.088408778675395,4.416790314610172,3,0,137295.9,7.0,40,151,1,2
5692,1,0,4,3,40000,1,2,2,20,155,2018,1839,320000.0,24.7,796,47.3,69.0,5,0.0,2018.0,4,5,40000,409,3,796,1,2018,12.676079399771027,10.596659732783579,6.680854678790215,3.877431560658527,2,2,54924.0,5.0,21,151,1,0
420,1,0,4,3,66285,0,1,1,8,66,2017,160,647000.0,19.0,1199,88.7,110.0,5,15.0,2016.0,4,5,66285,268,1,1199,0,2017,13.380103119076898,11.101733992488617,7.090076835776092,4.49647076906475,3,1,131890.0,7.0,21,151,1,2
1191,1,0,4,8,83129,0,1,1,13,107,2019,1163,1400000.0,16.5,1353,138.08,242.0,5,17.0,2016.0,4,5,83129,289,1,1353,0,2019,14.151983508870947,11.328160926525134,7.21081845347222,4.935049307139661,3,0,327426.0,7.0,15,151,1,2
378,1,0,4,9,87055,1,1,1,8,63,2016,1547,600000.0,17.4,1497,117.6,145.0,5,15.0,2016.0,4,5,87055,274,1,1497,1,2016,13.304686600863562,11.374306868725707,7.311886164077165,4.775756486563625,3,1,217065.0,7.0,7,151,1,2
660,1,0,4,3,37218,1,2,2,9,77,2019,104,505000.0,18.9,1197,81.86,113.75,5,0.0,2016.0,4,5,37218,283,3,1197,1,2019,13.132315688453556,10.524574662559651,7.088408778675395,4.417152436649256,3,2,136158.75,7.0,31,151,1,2
4782,1,0,4,8,60000,1,1,1,9,85,2019,1572,900000.0,18.27,998,118.35,171.6,5,16.0,2019.0,4,5,60000,299,1,998,1,2019,13.710151153416941,11.002116507732017,6.906754778648554,4.782060352784839,2,0,171256.8,4.0,2,151,1,2
954,1,0,4,3,33640,1,1,1,9,90,2019,865,730000.0,18.6,1197,81.86,117.0,5,16.0,2016.0,4,5,33640,276,1,1197,1,2019,13.500801182986649,10.423500840161113,7.088408778675395,4.417152436649256,3,0,140049.0,7.0,6,151,1,2
143,1,0,4,3,23608,1,1,1,6,55,2020,1710,648000.0,18.5,1194,94.93,119.0,5,15.0,2016.0,4,5,23608,281,1,1194,1,2020,13.381647518543097,10.069383274248214,7.085901464365611,4.563618758829857,3,1,142086.0,7.0,4,151,1,2
4618,1,0,4,3,22353,1,1,1,9,90,2013,1333,434999.99999999994,18.5,1197,82.85,113.7,5,14.0,2016.0,4,5,22353,269,1,1197,1,2013,12.983103608918753,10.014760554945557,7.088408778675395,4.429029488269218,3,1,136098.9,7.0,77,151,1,2
7475,1,0,1,9,120000,0,1,1,28,249,2017,321,900000.0,21.72,1498,108.6,250.0,5,16.0,2017.0,1,5,120000,274,1,1498,0,2017,13.710151153416941,11.695255355062795,7.312553498102598,4.696837374513915,3,0,374500.0,6.0,3,151,1,0
3765,1,0,4,9,54241,1,1,1,8,63,2018,2112,740000.0,17.4,1497,117.3,145.0,5,0.0,2016.0,4,5,54241,278,1,1497,1,2018,13.51440681653079,10.90121079509082,7.311886164077165,4.773223770984341,3,2,217065.0,7.0,12,151,1,2
2306,1,0,4,3,86173,1,1,1,20,184,2012,1806,320000.0,21.79,998,67.05,90.0,5,0.0,2016.0,4,5,86173,272,1,998,1,2012,12.676079399771027,11.364123787024146,6.906754778648554,4.220242729097475,2,2,89820.0,7.0,337,151,1,0
4439,1,0,4,3,91143,1,1,1,9,89,2011,1333,295000.0,20.36,1197,78.9,111.7,5,13.0,2016.0,4,5,91143,284,1,1197,1,2011,12.59473402514672,11.420195952377952,7.088408778675395,4.380775852772229,3,1,133704.9,7.0,77,151,1,0
5476,1,0,1,8,36000,1,1,1,17,142,2016,1695,790000.0,18.49,1493,100.0,240.0,7,15.0,2016.0,1,7,36000,276,1,1493,1,2016,13.579789490265188,10.491301994830229,7.309212365692763,4.61512051684126,3,1,358320.0,7.0,10,151,1,2
3721,1,0,4,9,108818,1,1,1,8,63,2015,2098,530000.0,17.4,1497,117.3,145.0,5,0.0,2016.0,4,5,108818,274,1,1497,1,2015,13.180634172318978,11.597441230510466,7.311886164077165,4.773223770984341,3,2,217065.0,7.0,11,151,1,2
8193,1,0,1,3,120000,1,2,2,31,300,2011,1018,315000.0,22.07,1199,73.9,180.0,5,15.0,2011.0,1,5,120000,409,3,1199,1,2011,12.660331092405906,11.695255355062795,7.090076835776092,4.316153890523174,3,1,215820.0,12.0,11,151,1,0
6850,1,0,1,9,107000,0,2,2,21,197,2008,623,850000.0,14.84,2143,170.0,400.0,5,16.0,2016.0,1,5,107000,276,3,2143,0,2008,13.652992804936396,11.580593459194764,7.670428522190693,5.14166355650266,1,0,857200.0,7.0,8,151,1,2
264,1,0,4,9,90530,1,1,1,8,63,2014,353,570000.0,17.0,1497,118.0,146.0,5,15.0,2016.0,4,5,90530,277,1,1497,1,2014,13.25339339419516,11.413447612470558,7.311886164077165,4.77912349311153,3,1,218562.0,7.0,6,151,1,2
909,1,0,4,3,77957,1,1,1,9,90,2016,851,576000.0,18.6,1197,81.83,114.7,5,16.0,2016.0,4,5,77957,281,1,1197,1,2016,13.263864675787632,11.263925499110792,7.088408778675395,4.416790314610172,3,0,137295.9,7.0,40,151,1,2
562,1,0,4,8,81394,1,2,2,9,73,2017,422,842000.0,13.0,1591,121.3,151.0,5,17.0,2016.0,4,5,81394,274,3,1591,1,2017,13.643536480872214,11.30706912504261,7.3727463664043285,4.8064770426931265,3,0,240241.0,7.0,20,151,1,2
1768,1,0,4,9,64341,1,1,1,20,163,2017,2069,675000.0,20.73,1373,91.1,130.0,5,15.0,2016.0,4,5,64341,288,1,1373,1,2017,13.42246945133505,11.071967885171565,7.2254814727822945,4.522874943261261,3,1,178490.0,7.0,14,151,1,0
690,1,0,4,3,33407,1,1,1,9,77,2017,106,518000.0,18.9,1197,81.86,113.75,5,0.0,2016.0,4,5,33407,276,1,1197,1,2017,13.157732451741687,10.41655067124231,7.088408778675395,4.417152436649256,3,2,136158.75,7.0,11,151,1,2
41,1,0,4,3,14811,1,1,1,4,39,2021,774,397000.0,20.71,799,53.64,72.0,5,0.0,2016.0,4,5,14811,281,1,799,1,2021,12.891694078557842,9.603192942033504,6.684611727667927,4.0007662152625345,2,2,57528.0,7.0,8,151,1,0
7494,1,0,4,9,37000,1,1,1,28,249,2017,397,775000.0,14.3,1598,103.2,153.0,5,16.0,2016.0,4,5,37000,268,1,1598,1,2017,13.560619598657233,10.518700218288165,7.377133712833954,4.646312129319266,3,0,244494.0,7.0,3,151,1,2
1185,1,0,1,8,49326,1,2,2,12,101,2017,485,1166000.0,17.1,1956,170.0,350.0,5,17.0,2016.0,1,5,49326,277,3,1956,1,2017,13.96909050352514,10.806226877458554,7.579167967396076,5.14166355650266,3,0,684600.0,7.0,5,151,1,2
3936,1,0,4,9,120000,1,3,3,8,68,2009,549,450000.0,9.8,2354,180.0,22.6,5,16.0,2009.0,4,5,120000,299,4,2354,1,2009,13.017005083966255,11.695255355062795,7.764296006450518,5.198497031265826,1,0,53200.4,14.0,1,151,1,1
2626,1,0,4,3,4939,0,1,1,29,274,2022,1987,732000.0,20.09,1199,84.48,113.0,5,0.0,2016.0,4,5,4939,281,1,1199,0,2022,13.503537159062734,8.505120610181969,7.090076835776092,4.448282430450947,3,2,135487.0,7.0,2,151,1,0
121,1,0,4,8,82620,0,1,1,6,50,2014,339,577000.0,16.5,1499,110.0,140.0,5,16.0,2016.0,4,5,82620,278,1,1499,0,2014,13.265599278590988,11.322019164484383,7.313220387090301,4.709530201312334,3,0,209860.0,7.0,6,151,1,2
7515,1,0,4,9,60000,1,2,2,28,251,2009,440,600000.0,13.14,1798,160.0,25.0,5,16.0,2009.0,4,5,60000,409,3,1798,1,2009,13.304686600863562,11.002116507732017,7.494986233950533,5.081404364984463,3,0,44950.0,14.0,1,151,1,2
2765,1,0,1,3,86857,1,1,1,31,300,2015,328,509999.99999999994,20.14,1498,88.8,230.0,5,15.0,2016.0,1,5,86857,267,1,1498,1,2015,13.1421679654829,11.372029880265352,7.312553498102598,4.497584975308154,3,1,344540.0,7.0,19,151,1,0
6849,1,0,1,9,70000,0,3,3,21,197,2010,623,900000.0,14.84,2143,170.0,400.0,5,16.0,2010.0,1,5,70000,276,4,2143,0,2010,13.710151153416941,11.156264806643742,7.670428522190693,5.14166355650266,1,0,857200.0,13.0,8,151,1,2
2937,1,0,1,8,120000,0,2,2,0,10,2012,707,1500000.0,11.33,4134,335.2,800.0,7,19.0,2012.0,1,7,120000,288,3,4134,0,2012,14.220976332738882,11.695255355062795,8.327242607457793,5.817706220974515,0,0,3307200.0,11.0,1,151,1,2
6727,1,0,4,3,14483,0,1,1,20,184,2022,1820,625000.0,25.19,998,65.71,89.0,5,0.0,2016.0,4,5,14483,272,1,998,0,2022,13.345508528717259,9.580799870885532,6.906754778648554,4.200354866721424,2,2,88822.0,7.0,3,151,1,0
4129,1,0,1,8,19000,1,1,1,9,73,2022,1054,1275000.0,18.9,1493,113.98,250.0,5,0.0,2016.0,1,5,19000,280,1,1493,1,2022,14.058457520888082,9.852246888342531,7.309212365692763,4.744758200195145,3,2,373250.0,7.0,1,151,1,2
3426,1,0,4,3,36202,1,1,1,6,54,2016,181,395000.0,18.16,1196,86.8,112.0,5,0.0,2016.0,4,5,36202,281,1,1196,1,2016,12.886643575525625,10.496897267308269,7.087573705557973,4.475061500641071,3,2,133952.0,7.0,1,151,1,2
3213,1,0,4,5,30000,1,1,1,4,38,2017,1680,320000.0,19.44,1198,67.0,104.0,7,0.0,2017.0,4,7,30000,274,1,1198,1,2017,12.676079399771027,10.308985993422082,7.089243155027514,4.219507705176107,3,2,124592.0,6.0,8,151,1,2
3427,1,0,1,3,70000,1,1,1,6,54,2017,308,450000.0,24.29,1498,99.0,215.0,5,15.0,2017.0,1,5,70000,409,1,1498,1,2017,13.017005083966255,11.156264806643742,7.312553498102598,4.605170185988092,3,1,322070.0,6.0,1,151,1,0
4783,1,0,4,8,20000,1,1,1,9,85,2022,1576,1085000.0,18.9,998,118.41,172.0,5,16.0,2022.0,4,5,20000,274,1,998,1,2022,13.897091466615258,9.90353755128617,6.906754778648554,4.7825629495452935,2,0,171656.0,1.0,1,151,1,2
40,1,0,4,3,24077,1,1,1,4,39,2021,774,400000.0,20.71,799,53.64,72.0,5,0.0,2016.0,4,5,24077,279,1,799,1,2021,12.899222326086994,10.089053839494971,6.684611727667927,4.0007662152625345,2,2,57528.0,7.0,8,151,1,0
1918,1,0,1,9,81985,1,1,1,20,180,2012,1767,484999.99999999994,19.3,1248,73.9,190.0,5,14.0,2016.0,1,5,81985,271,1,1248,1,2012,13.091906231773164,11.314303779962756,7.130098510125578,4.316153890523174,3,1,237120.0,7.0,33,151,1,2
6114,1,0,4,5,30000,0,2,2,20,165,2020,1818,985000.0,17.99,1462,103.26,138.0,7,0.0,2020.0,4,7,30000,409,3,1462,0,2020,13.800397935382136,10.308985993422082,7.288244401020124,4.64688777933996,3,2,201756.0,3.0,17,151,1,2
316,1,0,4,9,91841,1,1,1,8,63,2017,2099,681000.0,17.8,1497,117.3,145.0,5,15.0,2016.0,4,5,91841,330,1,1497,1,2017,13.431319053559353,11.427824988319761,7.311886164077165,4.773223770984341,3,1,217065.0,7.0,51,151,1,2
119,1,0,4,8,64961,0,3,3,6,50,2016,340,621000.0,15.63,1499,110.4,140.0,5,16.0,2016.0,4,5,64961,272,4,1499,0,2016,13.339087971220277,11.081557762538953,7.313220387090301,4.713127327493184,3,0,209860.0,7.0,7,151,1,2
5722,1,0,4,3,20950,0,1,1,20,156,2018,1814,409999.99999999994,23.95,998,67.05,90.0,5,0.0,2016.0,4,5,20950,278,1,998,0,2018,12.923914877701906,9.949941656908011,6.906754778648554,4.220242729097475,2,2,89820.0,7.0,26,151,1,0
1001,1,0,4,3,94348,1,2,2,9,90,2016,1643,505000.0,18.6,1197,81.83,114.7,5,0.0,2016.0,4,5,94348,271,3,1197,1,2016,13.132315688453556,11.4547559519064,7.088408778675395,4.416790314610172,3,2,137295.9,7.0,66,151,1,2
4777,1,0,1,8,32000,1,1,1,9,85,2022,1565,1290000.0,18.9,1493,113.45,250.0,5,16.0,2016.0,1,5,32000,274,1,1493,1,2022,14.070153551531353,10.373522431293592,7.309212365692763,4.740138046398576,3,0,373250.0,7.0,7,151,1,2
955,1,0,4,3,51744,1,1,1,9,90,2019,865,708000.0,18.6,1197,81.86,117.0,5,16.0,2016.0,4,5,51744,272,1,1197,1,2019,13.470200785104238,10.854083088102273,7.088408778675395,4.417152436649256,3,0,140049.0,7.0,6,151,1,2
1257,1,0,1,8,81152,0,2,2,17,147,2020,1869,1734000.0,15.1,2179,152.87,360.0,7,17.0,2016.0,1,7,81152,285,3,2179,0,2020,14.365942013023727,11.304091540836126,7.687080155783135,5.036108090069287,1,0,784440.0,7.0,2,151,1,2
186,1,0,4,9,19516,1,1,1,8,59,2018,1507,650000.0,18.6,1199,88.76,110.0,5,0.0,2016.0,4,5,19516,277,1,1199,1,2018,13.384729180332174,9.879041159631202,7.090076835776092,4.497139441774387,3,2,131890.0,7.0,9,151,1,2
2090,1,0,4,3,29093,1,1,1,20,179,2021,1806,760000.0,18.6,1197,85.8,114.0,5,14.0,2016.0,4,5,29093,277,1,1197,1,2021,13.541075028051122,10.278287246333408,7.088408778675395,4.463606621666305,3,1,136458.0,7.0,337,151,1,2
196,1,0,1,9,54408,0,1,1,8,59,2018,1750,785000.0,23.8,1498,78.9,160.0,5,0.0,2016.0,1,5,54408,274,1,1498,0,2018,13.573440270649085,10.904284860336622,7.312553498102598,4.380775852772229,3,2,239680.0,7.0,6,151,1,0
5903,1,0,4,3,16000,1,1,1,20,157,2019,2071,745000.0,21.01,1197,81.8,113.0,5,16.0,2016.0,4,5,16000,269,1,1197,1,2019,13.521140839642674,9.680406499268875,7.088408778675395,4.416428061391214,3,0,135261.0,7.0,38,151,1,0
3378,1,0,1,8,100000,0,1,1,6,51,2018,533,2000000.0,12.62,2198,158.0,385.0,7,18.0,2018.0,1,7,100000,285,1,2198,0,2018,14.508658238524095,11.51293546492023,7.695757990554761,5.0689042022202315,1,0,846230.0,5.0,3,151,1,2
3227,1,0,4,3,56876,1,1,1,4,39,2016,1683,270000.0,22.7,799,53.64,72.0,5,0.0,2016.0,4,5,56876,269,1,799,1,2016,12.506180941677357,10.948646320470148,6.684611727667927,4.0007662152625345,2,2,57528.0,7.0,15,151,1,0
8192,1,0,1,3,50000,1,1,1,31,300,2014,1018,450000.0,22.07,1199,73.9,180.0,5,15.0,2014.0,1,5,50000,276,1,1199,1,2014,13.017005083966255,10.819798284210286,7.090076835776092,4.316153890523174,3,1,215820.0,9.0,11,151,1,0
188,1,0,4,9,84505,1,2,2,8,59,2015,1507,420000.0,18.6,1199,88.76,110.0,5,0.0,2016.0,4,5,84505,274,3,1199,1,2015,12.948012371209098,11.344577816741625,7.090076835776092,4.497139441774387,3,2,131890.0,7.0,9,151,1,2
8043,1,0,1,5,34000,0,1,1,30,290,2021,558,2790000.0,12.0,2393,148.0,360.0,7,17.0,2016.0,1,7,34000,269,1,2393,0,2021,14.841552512220423,10.434145214930487,7.780720886117918,5.003946305945459,1,0,861480.0,7.0,3,151,1,2
2307,1,0,4,3,22305,1,1,1,20,184,2020,1806,550000.0,21.79,998,67.05,90.0,5,0.0,2016.0,4,5,22305,279,1,998,1,2020,13.217675375388819,10.012610979554482,6.906754778648554,4.220242729097475,2,2,89820.0,7.0,337,151,1,0
2420,1,0,4,3,33573,1,1,1,27,238,2019,28,421000.0,23.01,999,67.0,91.0,5,0.0,2016.0,4,5,33573,280,1,999,1,2019,12.95039048795861,10.42150723688236,6.907755278982137,4.219507705176107,2,2,90909.0,7.0,14,151,1,0
52,1,0,4,3,33615,1,1,1,4,39,2019,1683,303000.0,22.7,799,53.64,72.0,5,0.0,2016.0,4,5,33615,316,1,799,1,2019,12.621491384816093,10.422757423084782,6.684611727667927,4.0007662152625345,2,2,57528.0,7.0,15,151,1,0
3914,1,0,4,3,30000,0,2,2,8,66,2018,1794,780000.0,18.2,1199,88.7,110.0,5,15.0,2018.0,4,5,30000,270,3,1199,0,2018,13.567050480716235,10.308985993422082,7.090076835776092,4.49647076906475,3,1,131890.0,5.0,20,151,1,2
2673,1,0,4,9,34935,1,1,1,29,275,2020,1963,643000.0,20.3,1199,83.81,114.0,5,15.0,2016.0,4,5,34935,321,1,1199,1,2020,13.3739015584285,10.461273095165398,7.090076835776092,4.440413460373609,3,1,136686.0,7.0,10,151,1,0
1687,1,0,4,3,66511,0,2,2,20,160,2018,2056,474000.0,23.1,998,67.04,90.0,5,0.0,2016.0,4,5,66511,276,3,998,0,2018,13.06896471037963,11.105137661492419,6.906754778648554,4.220095767527661,2,2,89820.0,7.0,10,151,1,0
7824,1,0,4,9,24000,0,1,1,30,279,2021,581,4200000.0,19.16,2494,157.7,213.0,5,17.0,2016.0,4,5,24000,270,1,2494,0,2021,15.250595321348806,10.085850775128717,7.822044008185619,5.0670156275323635,1,0,531222.0,7.0,2,151,1,2
1928,1,0,4,9,68979,1,1,1,20,180,2017,1807,644000.0,21.21,1197,81.8,113.0,5,0.0,2016.0,4,5,68979,273,1,1197,1,2017,13.375455557880317,11.141571886490832,7.088408778675395,4.416428061391214,3,2,135261.0,7.0,23,151,1,0
